84,72
85,73
85,74
85,75
86,76
86,77
86,78
87,79
87,80
87,81
88,82
88,83
88,84
89,85
89,86
89,87
90,88
90,89
91,90
91,91
91,92
92,93
92,94
92,95
93,96
93,97
93,98
94,99
94,100
70,60
70,61
71,62
71,63
72,64
72,65
73,66
73,67
73,68
74,69
74,70
75,71
75,72
76,73
76,74
76,75
77,76
77,77
78,78
78,79
79,80
79,81
79,82
80,83
80,84
81,85
81,86
81,87
82,88
82,89
83,90
83,91
84,92
84,93
84,94
85,95
85,96
86,97
86,98
87,99
87,100
76,90
77,90
78,90
79,90
80,90
81,90
82,90
83,90
84,90
85,90
86,90
87,90
88,90
89,90
90,90
70,80
71,80
72,80
73,80
74,80
75,80
76,80
77,80
78,80
79,80
80,80
81,80
82,80
83,80
84,80
85,80
86,80
65,70
66,70
67,70
68,70
69,70
70,70
71,70
72,70
73,70
74,70
75,70
76,70
77,70
78,70
79,70
80,70
81,70
82,70
83,70
84,70
80,100
81,99
82,98
83,97
84,96
85,95
86,94
87,93
88,92
89,91
90,90
76,90
77,89
78,88
79,87
80,86
81,85
82,84
83,83
84,82
85,81
86,80
70,80
71,79
72,79
73,78
74,77
75,76
76,76
77,75
78,74
79,74
80,73
81,72
82,71
83,71
84,70
65,70
66,69
67,69
68,68
69,67
70,67
71,66
72,65
73,65
74,64
75,63
76,63
77,62
78,61
79,61
80,60
76,90
77,91
78,91
79,92
80,92
81,93
82,93
83,94
84,94
85,95
86,96
87,96
88,97
89,97
90,98
91,98
92,99
93,99
94,100
70,80
71,81
72,81
73,82
74,82
75,83
76,83
77,84
78,84
79,85
80,85
81,86
82,86
83,87
84,87
85,88
86,88
87,89
88,89
89,90
90,90
65,70
66,70
67,71
68,71
69,72
70,72
71,73
72,73
73,74
74,74
75,75
76,75
77,76
78,76
79,77
80,77
81,78
82,78
83,79
84,79
85,80
86,80
60,60
61,60
62,61
63,61
64,62
65,62
66,63
67,63
68,63
69,64
70,64
71,65
72,65
73,65
74,66
75,66
76,67
77,67
78,68
79,68
80,68
81,69
82,69
83,70
84,70
50,20
51,21
52,22
52,23
53,24
54,25
55,26
55,27
56,28
57,29
58,30
58,31
59,32
60,33
61,34
61,35
62,36
63,37
64,38
64,39
65,40
66,41
67,42
67,43
68,44
69,45
70,46
70,47
71,48
72,49
73,50
73,51
74,52
75,53
76,54
76,55
77,56
78,57
79,58
79,59
80,60
35,20
36,21
37,22
38,23
39,24
39,25
40,26
41,27
42,28
43,29
44,30
45,31
46,32
46,33
47,34
48,35
49,36
50,37
51,38
52,39
53,40
53,41
54,42
55,43
56,44
57,45
58,46
59,47
60,48
60,49
61,50
62,51
63,52
64,53
65,54
66,55
67,56
67,57
68,58
69,59
70,60
20,20
21,20
22,20
23,20
24,20
25,20
26,20
27,20
28,20
29,20
30,20
31,20
32,20
33,20
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
40,40
41,40
42,40
43,40
44,40
45,40
46,40
47,40
48,40
49,40
50,40
51,40
52,40
53,40
54,40
55,40
56,40
57,40
58,40
59,40
60,40
61,40
62,40
63,40
64,40
50,50
51,50
52,50
53,50
54,50
55,50
56,50
57,50
58,50
59,50
60,50
61,50
62,50
63,50
64,50
65,50
66,50
67,50
68,50
69,50
70,50
71,50
72,50
60,60
61,59
62,58
63,57
64,57
65,56
66,55
67,54
68,53
69,52
70,52
71,51
72,50
50,50
51,49
52,49
53,48
54,47
55,46
56,46
57,45
58,44
59,44
60,43
61,42
62,41
63,41
64,40
50,20
49,21
49,22
48,23
48,24
47,25
47,26
46,27
46,28
45,29
45,30
44,31
44,32
43,33
43,34
42,35
42,36
41,37
41,38
40,39
40,40
50,50
51,50
52,51
53,51
54,51
55,52
56,52
57,52
58,53
59,53
60,53
61,54
62,54
63,54
64,55
65,55
66,55
67,56
68,56
69,56
70,57
71,57
72,57
73,58
74,58
75,58
76,59
77,59
78,59
79,60
80,60
40,40
41,40
42,41
43,41
44,41
45,42
46,42
47,42
48,43
49,43
50,43
51,43
52,44
53,44
54,44
55,45
56,45
57,45
58,46
59,46
60,46
61,47
62,47
63,47
64,48
65,48
66,48
67,48
68,49
69,49
70,49
71,50
72,50
20,20
21,20
22,21
23,21
24,22
25,22
26,23
27,23
28,24
29,24
30,25
31,25
32,25
33,26
34,26
35,27
36,27
37,28
38,28
39,29
40,29
41,30
42,30
43,30
44,31
45,31
46,32
47,32
48,33
49,33
50,34
51,34
52,35
53,35
54,35
55,36
56,36
57,37
58,37
59,38
60,38
61,39
62,39
63,40
64,40
30,30
31,30
32,30
33,30
34,30
35,30
36,30
37,30
38,30
39,30
40,30
41,30
42,30
43,30
44,30
45,30
46,30
47,30
48,30
49,30
50,30
51,30
52,30
53,30
54,30
55,30
56,30
57,30
58,30
45,45
46,45
47,45
48,45
49,45
50,45
51,45
52,45
53,45
54,45
55,45
56,45
57,45
58,45
59,45
60,45
61,45
62,45
63,45
64,45
65,45
66,45
67,45
68,45
69,45
55,55
56,55
57,55
58,55
59,55
60,55
61,55
62,55
63,55
64,55
65,55
66,55
67,55
68,55
69,55
70,55
71,55
72,55
73,55
74,55
75,55
76,55
77,55
80,100
81,100
82,100
83,100
84,100
85,100
86,100
87,100
88,100
89,100
90,100
91,100
92,100
93,100
94,100
95,100
96,100
97,100
98,100
99,100
100,100
78,106
79,106
80,106
81,106
82,106
83,106
84,106
85,106
86,106
87,106
88,106
89,106
90,106
91,106
92,106
93,106
94,106
95,106
96,106
97,106
98,106
99,106
100,106
80,100
80,101
79,102
79,103
79,104
78,105
78,106
100,100
100,101
100,102
100,103
100,104
100,105
100,106
84,100
84,101
84,102
84,103
84,104
84,105
84,106
92,100
92,101
92,102
92,103
92,104
92,105
92,106
100,150
100,151
100,152
100,153
100,154
100,155
100,156
100,157
100,158
100,159
100,160
100,161
100,162
100,163
100,164
100,165
100,166
100,167
100,168
100,169
100,170
100,171
100,172
100,173
100,174
100,175
100,176
100,177
100,178
100,179
100,180
100,181
100,182
100,183
100,184
100,185
100,186
100,187
100,188
100,189
100,190
100,191
100,192
100,193
100,194
100,195
100,196
100,197
100,198
100,199
100,200
94,100
94,101
94,102
94,103
94,104
95,105
95,106
95,107
95,108
95,109
95,110
95,111
95,112
96,113
96,114
96,115
96,116
96,117
96,118
96,119
96,120
97,121
97,122
97,123
97,124
97,125
97,126
97,127
97,128
97,129
98,130
98,131
98,132
98,133
98,134
98,135
98,136
98,137
99,138
99,139
99,140
99,141
99,142
99,143
99,144
99,145
100,146
100,147
100,148
100,149
100,150
82,110
83,110
84,110
85,110
86,110
87,110
88,110
89,110
90,110
91,110
92,110
93,110
94,110
84,120
85,120
86,120
87,120
88,120
89,120
90,120
91,120
92,120
93,120
94,120
95,120
86,130
87,130
88,130
89,130
90,130
91,130
92,130
93,130
94,130
95,130
96,130
97,130
88,140
89,140
90,140
91,140
92,140
93,140
94,140
95,140
96,140
97,140
98,140
90,150
91,150
92,150
93,150
94,150
95,150
96,150
97,150
98,150
99,150
100,150
92,160
93,160
94,160
95,160
96,160
97,160
98,160
99,160
100,160
94,170
95,170
96,170
97,170
98,170
99,170
100,170
96,180
97,180
98,180
99,180
100,180
82,110
83,111
84,112
85,112
86,113
87,114
88,115
89,115
90,116
91,117
92,118
93,118
94,119
95,120
84,120
85,121
86,122
87,122
88,123
89,124
90,125
91,125
92,126
93,127
94,128
95,128
96,129
97,130
86,130
87,131
88,132
89,133
90,133
91,134
92,135
93,136
94,137
95,138
96,138
97,139
98,140
88,140
89,141
90,142
91,143
92,143
93,144
94,145
95,146
96,147
97,148
98,148
99,149
100,150
90,150
91,151
92,152
93,153
94,154
95,155
96,156
97,157
98,158
99,159
100,160
92,160
93,161
94,162
94,163
95,164
96,165
97,166
98,167
98,168
99,169
100,170
94,170
95,171
95,172
96,173
96,174
97,175
98,176
98,177
99,178
99,179
100,180
96,180
96,181
97,182
97,183
98,184
98,185
98,186
99,187
99,188
100,189
100,190
84,120
85,119
86,118
87,117
88,116
89,115
90,114
91,113
92,112
93,111
94,110
95,120
94,121
93,122
92,123
91,124
90,125
90,126
89,127
88,128
87,129
86,130
97,130
96,131
95,132
94,133
93,134
92,135
92,136
91,137
90,138
89,139
88,140
98,140
97,141
96,142
96,143
95,144
94,145
93,146
92,147
92,148
91,149
90,150
100,150
99,151
98,152
98,153
97,154
96,155
95,156
94,157
94,158
93,159
92,160
100,160
99,161
99,162
98,163
98,164
97,165
96,166
96,167
95,168
95,169
94,170
100,170
100,171
99,172
99,173
98,174
98,175
98,176
97,177
97,178
96,179
96,180
100,180
100,181
100,182
99,183
99,184
99,185
99,186
99,187
98,188
98,189
98,190
82,110
83,109
84,108
85,107
86,106
88,106
89,107
90,107
91,108
92,109
93,109
94,110
96,199
97,199
98,199
99,199
100,199
96,196
97,196
98,196
99,196
100,196
96,196
96,197
96,198
96,199
97,196
97,197
97,198
97,199
98,196
98,197
98,198
98,199
99,196
99,197
99,198
99,199
100,200
100,201
100,202
100,203
100,204
100,205
100,206
100,207
100,208
100,209
100,210
100,211
100,212
100,60
101,60
102,60
103,60
104,60
105,60
106,60
107,60
108,60
109,60
110,60
111,60
112,60
113,60
114,60
115,60
116,60
117,60
118,60
119,60
120,60
121,60
122,60
123,60
124,60
125,60
126,60
127,60
128,60
129,60
130,60
131,60
132,60
133,60
134,60
135,60
136,60
137,60
138,60
139,60
140,60
100,64
101,64
102,64
103,64
104,64
105,64
106,64
107,64
108,64
109,64
110,64
111,64
112,64
113,64
114,64
115,64
116,64
117,64
118,64
119,64
120,64
121,64
122,64
123,64
124,64
125,64
126,64
127,64
128,64
129,64
130,64
131,64
132,64
133,64
134,64
135,64
136,64
137,64
138,64
139,64
140,64
100,60
100,61
100,62
100,63
100,64
110,60
110,61
110,62
110,63
110,64
120,60
120,61
120,62
120,63
120,64
130,60
130,61
130,62
130,63
130,64
140,60
140,61
140,62
140,63
140,64
120,60
120,61
119,62
119,63
119,64
118,65
118,66
118,67
117,68
117,69
116,70
116,71
116,72
115,73
115,74
115,75
114,76
114,77
114,78
113,79
113,80
113,81
112,82
112,83
112,84
111,85
111,86
111,87
110,88
110,89
109,90
109,91
109,92
108,93
108,94
108,95
107,96
107,97
107,98
106,99
106,100
130,60
130,61
129,62
129,63
128,64
128,65
127,66
127,67
127,68
126,69
126,70
125,71
125,72
124,73
124,74
124,75
123,76
123,77
122,78
122,79
121,80
121,81
121,82
120,83
120,84
119,85
119,86
119,87
118,88
118,89
117,90
117,91
116,92
116,93
116,94
115,95
115,96
114,97
114,98
113,99
113,100
110,90
111,90
112,90
113,90
114,90
115,90
116,90
117,90
118,90
119,90
120,90
121,90
122,90
123,90
124,90
114,80
115,80
116,80
117,80
118,80
119,80
120,80
121,80
122,80
123,80
124,80
125,80
126,80
127,80
128,80
129,80
130,80
116,70
117,70
118,70
119,70
120,70
121,70
122,70
123,70
124,70
125,70
126,70
127,70
128,70
129,70
130,70
131,70
132,70
133,70
134,70
135,70
110,90
111,91
112,92
113,93
114,94
115,95
116,96
117,97
118,98
119,99
120,100
114,80
115,81
116,82
117,83
118,84
119,85
120,86
121,87
122,88
123,89
124,90
116,70
117,71
118,71
119,72
120,73
121,74
122,74
123,75
124,76
125,76
126,77
127,78
128,79
129,79
130,80
120,60
121,61
122,61
123,62
124,63
125,63
126,64
127,65
128,65
129,66
130,67
131,67
132,68
133,69
134,69
135,70
106,100
107,99
108,99
109,98
110,98
111,97
112,97
113,96
114,96
115,95
116,94
117,94
118,93
119,93
120,92
121,92
122,91
123,91
124,90
110,90
111,89
112,89
113,88
114,88
115,87
116,87
117,86
118,86
119,85
120,85
121,84
122,84
123,83
124,83
125,82
126,82
127,81
128,81
129,80
130,80
114,80
115,80
116,79
117,79
118,78
119,78
120,77
121,77
122,76
123,76
124,75
125,75
126,74
127,74
128,73
129,73
130,72
131,72
132,71
133,71
134,70
135,70
116,70
117,70
118,69
119,69
120,68
121,68
122,67
123,67
124,67
125,66
126,66
127,65
128,65
129,65
130,64
131,64
132,63
133,63
134,62
135,62
136,62
137,61
138,61
139,60
140,60
150,20
149,21
148,22
148,23
147,24
146,25
145,26
145,27
144,28
143,29
142,30
142,31
141,32
140,33
139,34
139,35
138,36
137,37
136,38
136,39
135,40
134,41
133,42
133,43
132,44
131,45
130,46
130,47
129,48
128,49
127,50
127,51
126,52
125,53
124,54
124,55
123,56
122,57
121,58
121,59
120,60
165,20
164,21
163,22
162,23
161,24
161,25
160,26
159,27
158,28
157,29
156,30
155,31
154,32
154,33
153,34
152,35
151,36
150,37
149,38
148,39
147,40
147,41
146,42
145,43
144,44
143,45
142,46
141,47
140,48
140,49
139,50
138,51
137,52
136,53
135,54
134,55
133,56
133,57
132,58
131,59
130,60
150,20
151,20
152,20
153,20
154,20
155,20
156,20
157,20
158,20
159,20
160,20
161,20
162,20
163,20
164,20
165,20
166,20
167,20
168,20
169,20
170,20
171,20
172,20
173,20
174,20
175,20
176,20
177,20
178,20
179,20
180,20
136,40
137,40
138,40
139,40
140,40
141,40
142,40
143,40
144,40
145,40
146,40
147,40
148,40
149,40
150,40
151,40
152,40
153,40
154,40
155,40
156,40
157,40
158,40
159,40
160,40
128,50
129,50
130,50
131,50
132,50
133,50
134,50
135,50
136,50
137,50
138,50
139,50
140,50
141,50
142,50
143,50
144,50
145,50
146,50
147,50
148,50
149,50
150,50
128,50
129,51
130,52
131,53
132,53
133,54
134,55
135,56
136,57
137,58
138,58
139,59
140,60
136,40
137,41
138,41
139,42
140,43
141,44
142,44
143,45
144,46
145,46
146,47
147,48
148,49
149,49
150,50
150,20
151,21
151,22
152,23
152,24
153,25
153,26
154,27
154,28
155,29
155,30
156,31
156,32
157,33
157,34
158,35
158,36
159,37
159,38
160,39
160,40
120,60
121,60
122,59
123,59
124,59
125,58
126,58
127,58
128,57
129,57
130,57
131,56
132,56
133,56
134,55
135,55
136,55
137,54
138,54
139,54
140,53
141,53
142,53
143,52
144,52
145,52
146,51
147,51
148,51
149,50
150,50
128,50
129,50
130,49
131,49
132,49
133,48
134,48
135,48
136,47
137,47
138,47
139,47
140,46
141,46
142,46
143,45
144,45
145,45
146,44
147,44
148,44
149,43
150,43
151,43
152,42
153,42
154,42
155,42
156,41
157,41
158,41
159,40
160,40
136,40
137,40
138,39
139,39
140,38
141,38
142,37
143,37
144,36
145,36
146,35
147,35
148,35
149,34
150,34
151,33
152,33
153,32
154,32
155,31
156,31
157,30
158,30
159,30
160,29
161,29
162,28
163,28
164,27
165,27
166,26
167,26
168,25
169,25
170,25
171,24
172,24
173,23
174,23
175,22
176,22
177,21
178,21
179,20
180,20
142,30
143,30
144,30
145,30
146,30
147,30
148,30
149,30
150,30
151,30
152,30
153,30
154,30
155,30
156,30
157,30
158,30
159,30
160,30
161,30
162,30
163,30
164,30
165,30
166,30
167,30
168,30
169,30
170,30
131,45
132,45
133,45
134,45
135,45
136,45
137,45
138,45
139,45
140,45
141,45
142,45
143,45
144,45
145,45
146,45
147,45
148,45
149,45
150,45
151,45
152,45
153,45
154,45
155,45
123,55
124,55
125,55
126,55
127,55
128,55
129,55
130,55
131,55
132,55
133,55
134,55
135,55
136,55
137,55
138,55
139,55
140,55
141,55
142,55
143,55
144,55
145,55
100,100
101,100
102,100
103,100
104,100
105,100
106,100
107,100
108,100
109,100
110,100
111,100
112,100
113,100
114,100
115,100
116,100
117,100
118,100
119,100
120,100
100,106
101,106
102,106
103,106
104,106
105,106
106,106
107,106
108,106
109,106
110,106
111,106
112,106
113,106
114,106
115,106
116,106
117,106
118,106
119,106
120,106
121,106
122,106
120,100
120,101
121,102
121,103
121,104
122,105
122,106
100,100
100,101
100,102
100,103
100,104
100,105
100,106
116,100
116,101
116,102
116,103
116,104
116,105
116,106
108,100
108,101
108,102
108,103
108,104
108,105
108,106
100,150
100,151
100,152
100,153
100,154
100,155
100,156
100,157
100,158
100,159
100,160
100,161
100,162
100,163
100,164
100,165
100,166
100,167
100,168
100,169
100,170
100,171
100,172
100,173
100,174
100,175
100,176
100,177
100,178
100,179
100,180
100,181
100,182
100,183
100,184
100,185
100,186
100,187
100,188
100,189
100,190
100,191
100,192
100,193
100,194
100,195
100,196
100,197
100,198
100,199
100,200
106,100
106,101
106,102
106,103
106,104
105,105
105,106
105,107
105,108
105,109
105,110
105,111
105,112
104,113
104,114
104,115
104,116
104,117
104,118
104,119
104,120
103,121
103,122
103,123
103,124
103,125
103,126
103,127
103,128
103,129
102,130
102,131
102,132
102,133
102,134
102,135
102,136
102,137
101,138
101,139
101,140
101,141
101,142
101,143
101,144
101,145
100,146
100,147
100,148
100,149
100,150
106,110
107,110
108,110
109,110
110,110
111,110
112,110
113,110
114,110
115,110
116,110
117,110
118,110
105,120
106,120
107,120
108,120
109,120
110,120
111,120
112,120
113,120
114,120
115,120
116,120
103,130
104,130
105,130
106,130
107,130
108,130
109,130
110,130
111,130
112,130
113,130
114,130
102,140
103,140
104,140
105,140
106,140
107,140
108,140
109,140
110,140
111,140
112,140
100,150
101,150
102,150
103,150
104,150
105,150
106,150
107,150
108,150
109,150
110,150
100,160
101,160
102,160
103,160
104,160
105,160
106,160
107,160
108,160
100,170
101,170
102,170
103,170
104,170
105,170
106,170
100,180
101,180
102,180
103,180
104,180
105,120
106,119
107,118
108,118
109,117
110,116
111,115
112,115
113,114
114,113
115,112
116,112
117,111
118,110
103,130
104,129
105,128
106,128
107,127
108,126
109,125
110,125
111,124
112,123
113,122
114,122
115,121
116,120
102,140
103,139
104,138
105,137
106,137
107,136
108,135
109,134
110,133
111,132
112,132
113,131
114,130
100,150
101,149
102,148
103,147
104,147
105,146
106,145
107,144
108,143
109,142
110,142
111,141
112,140
100,160
101,159
102,158
103,157
104,156
105,155
106,154
107,153
108,152
109,151
110,150
108,160
107,161
106,162
106,163
105,164
104,165
103,166
102,167
102,168
101,169
100,170
106,170
105,171
105,172
104,173
104,174
103,175
102,176
102,177
101,178
101,179
100,180
104,180
104,181
103,182
103,183
102,184
102,185
102,186
101,187
101,188
100,189
100,190
106,110
107,111
108,112
109,113
110,114
111,115
112,116
113,117
114,118
115,119
116,120
105,120
106,121
107,122
108,123
109,124
110,125
110,126
111,127
112,128
113,129
114,130
103,130
104,131
105,132
106,133
107,134
108,135
108,136
109,137
110,138
111,139
112,140
102,140
103,141
104,142
104,143
105,144
106,145
107,146
108,147
108,148
109,149
110,150
100,150
101,151
102,152
102,153
103,154
104,155
105,156
106,157
106,158
107,159
108,160
100,160
101,161
101,162
102,163
102,164
103,165
104,166
104,167
105,168
105,169
106,170
100,170
100,171
101,172
101,173
102,174
102,175
102,176
103,177
103,178
104,179
104,180
100,180
100,181
100,182
101,183
101,184
101,185
101,186
101,187
102,188
102,189
102,190
114,106
115,107
116,108
117,109
118,110
106,110
107,109
108,109
109,108
110,107
111,107
112,106
100,199
101,199
102,199
103,199
104,199
100,196
101,196
102,196
103,196
104,196
104,196
104,197
104,198
104,199
103,196
103,197
103,198
103,199
102,196
102,197
102,198
102,199
101,196
101,197
101,198
101,199
74,50
75,51
76,51
77,52
78,53
79,53
80,54
80,54
81,55
82,55
83,56
84,56
84,56
85,57
86,57
87,58
88,58
88,58
89,58
90,58
91,58
92,59
93,59
94,59
95,59
96,59
96,59
97,59
98,59
99,59
100,59
120,54
121,53
122,53
123,52
124,51
125,51
126,50
116,56
117,55
118,55
119,54
120,54
112,58
113,57
114,57
115,56
116,56
104,59
105,59
106,59
107,59
108,58
109,58
110,58
111,58
112,58
100,59
101,59
102,59
103,59
104,59
68,44
69,45
70,45
71,46
72,47
73,47
74,48
74,48
75,49
76,49
77,50
78,51
79,51
80,52
80,52
81,53
82,53
83,54
84,54
84,54
85,55
86,55
87,56
88,56
88,56
89,56
90,56
91,56
92,57
93,57
94,57
95,57
96,57
96,57
97,57
98,57
99,57
100,57
126,48
127,47
128,47
129,46
130,45
131,45
132,44
120,52
121,51
122,51
123,50
124,49
125,49
126,48
116,54
117,53
118,53
119,52
120,52
112,56
113,55
114,55
115,54
116,54
104,57
105,57
106,57
107,57
108,56
109,56
110,56
111,56
112,56
100,57
101,57
102,57
103,57
104,57
95,110
96,111
97,112
98,113
99,114
100,115
100,116
101,117
102,118
103,119
104,120
96,120
97,121
97,122
98,123
98,124
99,125
100,126
100,127
101,128
101,129
102,130
98,130
98,131
99,132
99,133
100,134
100,135
100,136
101,137
101,138
102,139
102,140
105,110
104,111
103,112
102,113
101,114
100,115
100,116
99,117
98,118
97,119
96,120
104,120
103,121
103,122
102,123
102,124
101,125
100,126
100,127
99,128
99,129
98,130
102,130
102,131
101,132
101,133
100,134
100,135
100,136
99,137
99,138
98,139
98,140
122,106
122,107
122,108
121,109
121,110
121,111
121,112
120,113
120,114
120,115
120,116
119,117
119,118
119,119
119,120
118,121
118,122
118,123
118,124
118,125
117,126
117,127
117,128
117,129
116,130
116,131
116,132
116,133
115,134
115,135
115,136
115,137
115,138
114,139
114,140
114,141
114,142
113,143
113,144
113,145
113,146
112,147
112,148
112,149
112,150
111,151
111,152
111,153
111,154
111,155
110,156
110,157
110,158
110,159
109,160
109,161
109,162
109,163
108,164
108,165
108,166
108,167
107,168
107,169
107,170
107,171
107,172
106,173
106,174
106,175
106,176
105,177
105,178
105,179
105,180
104,181
104,182
104,183
104,184
104,185
103,186
103,187
103,188
103,189
102,190
102,191
102,192
102,193
101,194
101,195
101,196
101,197
100,198
100,199
100,200
121,105
121,106
121,107
120,108
120,109
120,110
120,111
119,112
119,113
119,114
119,115
119,116
118,117
118,118
118,119
118,120
117,121
117,122
117,123
117,124
117,125
116,126
116,127
116,128
116,129
115,130
115,131
115,132
115,133
115,134
114,135
114,136
114,137
114,138
113,139
113,140
113,141
113,142
113,143
112,144
112,145
112,146
112,147
111,148
111,149
111,150
111,151
111,152
110,153
110,154
110,155
110,156
110,157
109,158
109,159
109,160
109,161
108,162
108,163
108,164
108,165
108,166
107,167
107,168
107,169
107,170
106,171
106,172
106,173
106,174
106,175
105,176
105,177
105,178
105,179
104,180
104,181
104,182
104,183
104,184
103,185
103,186
103,187
103,188
102,189
102,190
102,191
102,192
102,193
101,194
101,195
101,196
101,197
100,198
100,199
100,200
141,66
141,67
140,68
140,69
139,70
139,71
138,72
138,73
137,74
137,75
136,76
136,77
135,78
135,79
134,80
134,81
133,82
133,83
132,84
132,85
131,86
131,87
131,88
130,89
130,90
129,91
129,92
128,93
128,94
127,95
127,96
126,97
126,98
125,99
125,100
124,101
124,102
123,103
123,104
122,105
122,106
140,65
140,66
139,67
139,68
138,69
138,70
137,71
137,72
136,73
136,74
135,75
135,76
134,77
134,78
133,79
133,80
132,81
132,82
131,83
131,84
130,85
130,86
130,87
129,88
129,89
128,90
128,91
127,92
127,93
126,94
126,95
125,96
125,97
124,98
124,99
123,100
123,101
122,102
122,103
121,104
121,105
139,64
139,65
138,66
138,67
137,68
137,69
136,70
136,71
135,72
135,73
134,74
134,75
133,76
133,77
132,78
132,79
131,80
131,81
130,82
130,83
129,84
129,85
129,86
128,87
128,88
127,89
127,90
126,91
126,92
125,93
125,94
124,95
124,96
123,97
123,98
122,99
122,100
121,101
121,102
120,103
120,104
141,66
142,65
143,64
144,63
145,62
146,61
147,60
148,59
149,58
150,57
151,56
152,55
153,54
154,53
155,52
156,51
157,50
158,49
159,48
160,47
161,46
162,45
163,44
164,43
165,42
166,41
167,40
168,39
169,38
170,37
171,36
172,35
173,34
174,33
175,32
176,31
177,30
178,29
179,28
180,27
181,26
141,65
142,64
143,63
144,62
145,61
146,60
147,59
148,58
149,57
150,56
151,55
152,54
153,53
154,52
155,51
156,50
157,49
158,48
159,47
160,46
161,45
162,44
163,43
164,42
165,41
166,40
167,39
168,38
169,37
170,36
171,35
172,34
173,33
174,32
175,31
176,30
177,29
178,28
179,27
